primaryEIC;eic;transparencyID;name;shortName;orgEic;transmissionId
40W000000012366M;40W0000032045839;12366;3S KALE JES-1;3S KALE JES-;40X000000011652C;2336
40W000000012371T;40W100003204588N;12371;.SUCATI HES;.SUCATI HES;40X0000000117552;2358
40W000000012373P;40W000003204590C;12373;.SULTANHISAR JES-2;.SULTANHISAR;40X000000010375H;2337
40W000000012376J;40W0000032045952;12376;ITC YUMRU ENERJI URETIM TESISI;ITC YUMRU EN;40X100000011765N;2339
40W000000012377H;40W0000032045960;12377;LALE REGULATORU VE HES;LALE REGULAT;40X000000011768U;2346
40W000000012380S;40W000003204616K;12380;AS KOC BIYOGAZ TESISI;AS KOC BIYOG;40X000000011757Z;2363
40W000000012381Q;40W000003204617I;12381;DUZCE BIYOKUTLE ENERJI URETIM TESISI;DUZCE BIYOKU;40X000000011653A;2376
40W000000012382O;40W000003204618G;12382;KUYULUTAS REG. VE HES;KUYULUTAS RE;40X000000011759V;2350
40W000000012383M;40W000003204619E;12383;GAZI RES(ARI EN);GAZI RES(ARI;40X0000000117560;2381
40W000000012384K;40W000003204620T;12384;SAKARBAYIR RES(ARI EN);SAKARBAYIR R;40X0000000117560;2382
40W000000012385I;40W000003204621R;12385;KASTAMONU COP GAZ ELK.URT.TESISI(SOWA);KASTAMONU CO;40X000000011758X;2345
40W000000012387E;40W000003204713M;12387;ATLAS INS. BURDUR BIYOGAZ TESISI;ATLA S INS. ;40X000000011804F;2352
40W000000012388C;40W000003204714K;12388;ATLAS INS.BURDUR COP GAZI ELK.URT.TESISI;ATLAS INS.BU;40X000000011805D;2351
40W000000012389A;40W000003204715I;12389;ATLAS INS.EDIRNE COP GAZI ELK.URT.TESISI;ATLAS INS.ED;40X000000011806B;2359
40W000000012391N;40W000003204627F;12391;MAVI BAYRAK DOGU BES;MAVI BAYRAK ;40X000000011769S;2349
40W000000012392L;40W000003204628D;12392;SAKARYA DUZENLI DEPOLAMA DEPO GAZI ENR.URT.TESISI;SAKARYA DUZE;40X0000000117633;2353
40W000000012393J;40W000003204629B;12393;ARF ODEMIS BIOGAZ URT.TESISI;ARF ODEMIS B;40X000000011767W;2356
40W000000012394H;40W000003204630Q;12394;KIPAS MENSUCAT OSB ENERJI SANTRALI;KIPAS MENSUC;40X000000006198Q;2347
40W000000012395F;40W000003205910F;12395;INEGOL COP GAZ ELK.URT.TESISI;INEGOL COP G;40X000000011957R;2389
40W000000012397B;40W000003204633K;12397;PAMUKOREN JES4;.PAMUKOREN J;40X000000009451P;2390
40W0000000123989;40W000003204634I;12398;TURKERLER JES-3;TURKERLER JE;40X000000008001O;2362
40W0000000123997;40W000003204635G;12399;ONER HES;ONER HES;40X000000011643D;2354
40W0000000124027;40W000003204638A;12402;AREL ENR.FETHIYE BIYOKUTLE TESISI;AREL ENR.FET;40X0000000054704;2380
40W0000000124035;40W0000032046398;12403;AREL ENR. MENTESE BIYOKUTLE TESISI;AREL ENR. ME;40X0000000054704;2379
40W0000000124043;40W000003204640N;12404;AREL ENR. MARMARIS BIYOKUTLE TESISI;AREL ENR. MA;40X0000000054704;2378
40W0000000124051;40W0000032046479;12405;DESOLAR7 BES;DESOLAR7 BES;40X0000000116548;2372
40W000000012407Y;40W0000032046495;12407;BURAK-1 BES;BURAK-1 BES;40X000000011766Y;2357
40W000000012408W;40W000003204650K;12408;AHI SULUOVA BIYOGAZ TESISLERI;AHI SULUOVA ;40X0000000117722;2344
40W000000012409U;40W000003204651I;12409;IGDIR BIYOKUTLE TESISI;IGDIR BIYOKU;40X000000011777T;2371
40W0000000124221;40W000003204670E;12422;AKSARAY YAPILCAN BES;AKSARAY YAPI;40X000000011776V;2377
40W000000012424Y;40W000003204672A;12424;GIRLEVIK 3 REG. VE KARATUS HES;GIRLEVIK 3 R;40X000000003968I;2360
40W000000012425W;40W0000032046738;12425;GURES BIYOKUTLE ENERJI SANTRALI;GURES BIYOKU;40X000000011774Z;2383
40W000000012426U;40W0000032046746;12426;ADATEPE BARAJI VE HES;ADATEPE BARA;40X000000011775X;2385
40W000000012428Q;40W0000032046762;12428;CEYLANPINAR BIYOKUTLE ENERJI SANTRALI;CEYLANPINAR ;40X0000000117730;2348
40W0000000124310;40W000003204679X;12431;OGUZELI BES;OGUZELI BES;40X000000011778R;2361
40W000000012434V;40W000003204710S;12434;KORUMA KLOR ALKALI KIRIKHAN KOJENERASYON SANTRALI;KORUMA KLOR ;40X0000000003340;1936
40W000000012441Y;40W000003204717E;12441;SELIMIYE HES;SELIMIYE HES;40X0000000117706;2388
40W000000012482K;40W000003205569Z;12482;KOCALAR RES(ISIDER);KOCALAR RES(;40X0000000118354;2397
40W000000012542S;40W000003205689P;12542;OYLUM III REG. VE HES;OYLUM III RE;40X000000011876R;2398
40W000000012542S;40W000003205689P;12542;OYLUM III REG. VE HES;OYLUM III RE;40X000000011876R;2398
40W000000012703U;40W000000036979V;12703;ESEN II HES;ESEN II HES;40X000000000123D;1463
40W000000012764A;40W000003206131Y;12764;LULEBURGAZ TERMIK_KOJENERASYON SANTRALI;LULEBURGAZ T;40X000000000104H;1222
40W000000012803Q;40W000003206190I;12803;ARAPKIR RES;ARAPKIR RES;40X000000012037R;2416
40W100000000110N;40W000003204382J;110;AKSU CAYKOY HES;Aksu        ;40X000000000195P;1582
40W100000000367N;40W000000002619P;367;CAN TEKSTIL ENTEGRE TESISLERI VE TARIM URUNLERI SAN. TIC. A.S.;CAN 25      ;40X000000000238X;1125
40W100000000384N;40W0000000027777;384;KARGILIK HES;Karg17      ;40X000000000280Y;1089
40W100000000482N;40W000000003619K;482;SIK MAKAS GIYIM SANAYI TIC.A.S.;Sýk         ;40X000000000373R;1141
40W100000000580N;40W000000003751K;580;BEREKET JEOTERMAL ENERJI URETIM SANTRALI;BERJES      ;40X000000000460W;1591
40W100000000661N;40W000003204598X;661;SARMASIK 2 REGULATORU VE HES;SAR2        ;40X000000004510N;1627
40W100000000725N;40W000003008920B;725;KARGI(KIZILIRMAK) HES;Kargý HES   ;40X000000000648E;1868
40W100000000742N;40W000000004521W;742;BANDIRMA RES(BANDIRMA ENR.);BanRes      ;40X000000000998O;672
40W100000002541N;40W000000009591N;2541;MEGE DORA-2;MEG;40X000000000366O;1474
40W100000002541N;40W000000009250C;2541;MEGE DORA-2;MEG;40X000000000366O;1474
40W100000002541N;40W000000009590P;2541;MEGE DORA-2;MEG;40X000000000366O;1474
40W100000004891N;40W000000049245I;4891;SEFAKOY HIDROELEKTRIK SANTRALI;S4891;40X000000000488A;1351
40W100000005052N;40W0000000619783;5052;SINEM-IREM JES;S5052;40X000000004857M;1473
40W100000005116N;40W000000082779T;5116;BEYPI OTOPRODUKTOR;S5116;40X000000004915Y;1556
40W100000005312N;40W000000084649W;5312;AKKOY II HES;AKKOY II HES;40X0000000005114;957
40W100000005569N;40W0000001010297;5569;ITC BURSA;ITC BURSA;40X100000005349N;763
40W100000005782N;40W000000111619H;5782;ERMENEK HES1;ERMENEK HES1;40X000000000195P;947
40W100000006298N;40W000000181020E;6298;KITI;S6298;40X0000000061808;1338
40W100000007581N;40W000001472278L;7581;EDINCIK BES;S7581;40X0000000073237;1742
40W100000008100N;40W000001724086T;8100;ALIAGA RES(TAN ELK.);S8100;40X000000007841M;1781
40W100000008259N;40W000001808479W;8259;TURKERLER ALASEHIR JES;S8259;40X000000008001O;1785
40W100000008438N;40W0000022239525;8438;KOPRUYANI REGULATORU VE HIDROELEKTRIK SANTRALI;S8438;40X000000008239S;1890
40W100000008438N;40W0000022239525;8438;KOPRUYANI REGULATORU VE HIDROELEKTRIK SANTRALI;S8438;40X000000008239S;1890
40W100000009623N;40W100003194130N;9623;YAHYALI RES (SE);YAHYALI RES;40X000000008722P;1972
40W100000009704N;40W0000031943675;9704;ENERJISA BANDIRMA II SANTRALI;ENERJISA BAN;40X000000000282U;2045
40W100000010364N;40W000003196311M;10364;AFYON-1 BIYOGAZ SANTRALI;AFYON-1 BIYO;40X000000010048W;2085
40W100000010381N;40W000003196547U;10381;ALASEHIR JES2;ALASEHIR JES;40X000000008001O;2102
40W100000010607N;40W0000031969880;10607;KASIMLAR BARAJI VE HES;KASIMLAR BAR;40X000000000488A;2136
40W100000010641N;40W000003197107G;10641;ALPERTEKS SANTRALI;ALPERTEKS SA;40X000000009988J;2032
40W100000010901N;40W000003197567J;10901;GEBZE OVA ELEKTRIK;GEBZE OVA EL;40X000000000195P;784
40W100000011630N;40W000003200459U;11630;UMURLU 2 JES ;UMURLU 2 JES;40X000000011257I;2124
40W100000011887N;40W000003200834U;11887; SILIFKE HES(DERINCAY); SILIFKE HES;40X000000011433O;1236
40W100000012082N;40W000003204029Z;12082;KALFAKOY RES;KALFAKOY RES;40X0000000095951;2291
40W100000012325N;40W000003204447H;12325;KARAKECILI-1 REG. VE HES;KARAKECILI-1;40X000000011555A;2320
40W100000012342N;40W0000032044891;12342;BERGAMA RES(VENTO);BERGAMA RES;40X000000011595Z;2323
40W100000012406N;40W0000032046487;12406;YENIHISAR RES(YENI ENR.);YENIHISAR RE;40X0000000095919;2374
40W100000012423N;40W000003204671C;12423;GAZIANTEP FLAMENT TEKSTIL KOJENERASYON SANTRALI;GAZIANTEP FL;40X0000000117714;2375
